timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-08-18 15:05:32,0.58715,0.58522,0.5826,0.58359,55.77,25.09,0.00417,0.002492,0.002566,0.59372,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 15:21:13,0.58729,0.58523,0.58261,0.5836,56.05,25.09,0.00417,0.002503,0.002568,0.59373,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 15:36:53,0.5875,0.58525,0.58262,0.5836,56.47,25.09,0.00417,0.00252,0.002572,0.59376,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 15:52:34,0.5874,0.58524,0.58261,0.5836,56.27,25.09,0.00417,0.002512,0.00257,0.59375,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 16:08:15,0.5872,0.58522,0.5826,0.58359,55.87,25.09,0.00417,0.002496,0.002567,0.59372,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 16:23:55,0.58709,0.58521,0.5826,0.58359,55.65,25.09,0.00417,0.002487,0.002565,0.59371,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 16:39:35,0.58712,0.58521,0.5826,0.58359,55.71,25.09,0.00417,0.00249,0.002566,0.59372,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-18 16:55:16,0.58737,0.58524,0.58261,0.5836,56.21,25.09,0.00417,0.00251,0.00257,0.59374,0.57598,BUY,BUY,SELL,SELL,23,18
2026-08-19 00:20:25,0.58722,0.5854,0.58278,0.58363,55.87,24.24,0.004,0.002342,0.002521,0.59391,0.57639,BUY,BUY,NEUTRAL,SELL,18,13
2026-08-19 00:36:06,0.58714,0.5854,0.58278,0.58363,55.74,24.24,0.004,0.002336,0.00252,0.5939,0.57639,BUY,BUY,NEUTRAL,SELL,18,13
2026-08-19 00:51:46,0.5869,0.58537,0.58277,0.58363,55.25,24.24,0.004,0.002317,0.002516,0.59388,0.57639,BUY,BUY,NEUTRAL,SELL,18,13
2026-08-19 08:08:50,0.58794,0.58547,0.58281,0.58364,57.04,24.24,0.00404,0.0024,0.002532,0.59398,0.57639,BUY,BUY,NEUTRAL,STRONG_SELL,18,3
2026-08-19 08:24:30,0.58867,0.58554,0.58284,0.58364,58.17,24.24,0.00406,0.002458,0.002544,0.59407,0.57637,BUY,BUY,BUY,STRONG_SELL,26,3
2026-08-19 08:40:11,0.58966,0.58564,0.58288,0.58365,59.6,24.24,0.00416,0.002537,0.00256,0.59421,0.57633,BUY,BUY,STRONG_BUY,STRONG_SELL,26,3
2026-08-19 08:49:16,0.59001,0.58567,0.58289,0.58366,60.08,24.24,0.00416,0.002565,0.002565,0.59426,0.57631,BUY,BUY,STRONG_BUY,STRONG_SELL,26,3
2026-08-19 08:58:46,0.5902,0.58569,0.5829,0.58366,60.34,24.24,0.00419,0.00258,0.002568,0.59429,0.5763,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,41,0
2026-08-19 09:29:26,0.59188,0.58585,0.58296,0.58368,62.49,24.87,0.00429,0.002714,0.002595,0.59459,0.57618,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,41,0
2026-08-19 10:00:08,0.59256,0.58591,0.58299,0.58368,63.29,25.06,0.00435,0.002768,0.002606,0.59472,0.57611,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 10:30:49,0.59307,0.58596,0.58301,0.58369,63.87,25.16,0.00439,0.002809,0.002614,0.59483,0.57606,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 11:01:29,0.5927,0.58592,0.583,0.58368,63.45,25.27,0.00442,0.002779,0.002608,0.59475,0.5761,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 11:32:10,0.59289,0.58594,0.583,0.58369,63.65,25.27,0.00442,0.002794,0.002611,0.59479,0.57608,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 12:02:51,0.59285,0.58594,0.583,0.58369,63.62,25.27,0.00442,0.002791,0.002611,0.59478,0.57608,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 12:33:31,0.59327,0.58598,0.58302,0.58369,64.09,25.27,0.00442,0.002825,0.002617,0.59487,0.57603,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 13:04:13,0.59335,0.58599,0.58302,0.58369,64.18,25.27,0.00442,0.002831,0.002619,0.59489,0.57602,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 13:34:54,0.59278,0.58593,0.583,0.58369,63.54,25.27,0.00442,0.002786,0.00261,0.59477,0.57609,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 14:05:34,0.59318,0.58597,0.58302,0.58369,63.99,25.27,0.00442,0.002818,0.002616,0.59485,0.57604,BUY,STRONG_BUY,BUY,STRONG_SELL,46,0
2026-08-19 14:28:31,0.59262,0.58592,0.58299,0.58368,63.36,25.27,0.00442,0.002773,0.002607,0.59473,0.57611,BUY,STRONG_BUY,BUY,STRONG_SELL,46,0
2026-08-19 14:59:11,0.59356,0.58601,0.58303,0.58369,64.41,25.28,0.00443,0.002848,0.002622,0.59493,0.576,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
2026-08-19 15:21:15,0.59359,0.58601,0.58303,0.58369,64.44,25.28,0.00443,0.00285,0.002622,0.59494,0.576,BUY,STRONG_BUY,STRONG_BUY,STRONG_SELL,46,0
