timestamp,close,ema20,ema50,ema200,rsi,adx,atr,macd,macd_signal,bb_upper,bb_lower,rec_w,rec_d,rec_4h,dxy_rec,score_b,score_s
2026-09-02 15:34:25,7668.92,7669.19213,7586.46352,7169.11805,51.68,13.15,61.89319,25.43464,39.417317,7800.01695,7617.74405,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 15:50:18,7667.4,7669.04737,7586.40391,7169.10293,51.54,13.15,61.89319,25.313387,39.393066,7800.07655,7617.53245,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 16:06:12,7665.81,7668.89594,7586.34156,7169.08711,51.39,13.15,61.89319,25.186549,39.367698,7800.14382,7617.30618,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 16:22:06,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 16:38:00,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 16:53:54,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 17:09:48,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 17:25:42,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 17:41:37,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 17:57:31,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 18:13:25,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 19:38:58,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 19:54:52,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 20:10:46,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 20:26:39,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 20:42:33,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-02 20:58:27,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-03 08:08:18,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-03 08:24:11,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-03 08:40:05,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,SELL,43,23
2026-09-03 08:55:59,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,STRONG_SELL,43,23
2026-09-03 09:11:53,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,STRONG_SELL,43,23
2026-09-03 09:27:46,7666.6,7668.97118,7586.37254,7169.09497,51.47,13.15,61.89319,25.249569,39.380302,7800.10977,7617.41923,BUY,BUY,NEUTRAL,STRONG_SELL,43,23
2026-09-03 09:43:40,7708.62,7672.74726,7591.16656,7174.46338,55.3,12.69,60.47368,25.660378,36.636317,7800.04113,7617.35387,BUY,BUY,BUY,STRONG_SELL,35,23
2026-09-03 09:59:34,7713.07,7673.17107,7591.34107,7174.50765,55.67,12.8,61.00225,26.015364,36.707315,7800.28347,7617.55653,BUY,BUY,BUY,STRONG_SELL,35,23
2026-09-03 10:15:28,7696.53,7671.59583,7590.69244,7174.34308,54.26,12.81,61.0501,24.695933,36.443428,7799.59057,7616.59543,BUY,BUY,BUY,STRONG_SELL,55,23
2026-09-03 10:31:22,7702.89,7672.20154,7590.94185,7174.40636,54.81,12.81,61.0501,25.203284,36.544899,7799.78974,7617.03226,BUY,BUY,BUY,STRONG_SELL,55,23
2026-09-03 10:47:15,7698.5,7671.78345,7590.76969,7174.36268,54.43,12.81,61.0501,24.853084,36.474859,7799.6433,7616.7397,BUY,BUY,BUY,STRONG_SELL,55,23
2026-09-03 11:03:09,7698.69,7671.80154,7590.77714,7174.36457,54.45,12.81,61.0501,24.868241,36.47789,7799.64881,7616.75319,BUY,BUY,BUY,STRONG_SELL,55,23
